kod_nadzsj_d,Obyvatelstvo celkem,Obyvatelstvo celkem - muži,Obyvatelstvo celkem - ženy,Obyvatelstvo - státní občanství: Česká republika - celkem,Obyvatelstvo - státní občanství: Česká republika - muži,Obyvatelstvo - státní občanství: Česká republika - ženy,Obyvatelstvo - státní občanství: Slovenská republika - celkem,Obyvatelstvo - státní občanství: Slovenská republika - muži,Obyvatelstvo - státní občanství: Slovenská  republika - ženy,Obyvatelstvo - státní občanství: země EU mimo ČR - celkem,Obyvatelstvo - státní občanství: země EU mimo ČR - muži,Obyvatelstvo - státní občanství: země EU mimo ČR - ženy,Obyvatelstvo - bez státního občanství - celkem,Obyvatelstvo - bez státního občanství - muži,Obyvatelstvo - bez státního občanství - ženy,Obyvatelstvo - státní občanství: nezjištěno - celkem,Obyvatelstvo - státní občanství: nezjištěno - muži,Obyvatelstvo - státní občanství: nezjištěno - ženy
55122804,1238,597,641,1135,537,598,30,15,15,43,26,17,0,0,0,13,11,2
55122805,561,276,285,537,260,277,4,2,2,5,3,2,0,0,0,3,2,1
55122807,76,42,34,71,38,33,0,0,0,1,0,1,0,0,0,0,0,0
55122809,770,372,398,744,352,392,1,1,0,4,4,0,0,0,0,4,3,1
55123602,3077,1514,1563,2871,1402,1469,58,31,27,100,58,42,0,0,0,28,17,11
55123603,839,399,440,819,388,431,1,1,0,4,2,2,0,0,0,2,1,1
55123604,63,39,24,55,31,24,0,0,0,1,1,0,0,0,0,0,0,0
55123605,2124,992,1132,2023,925,1098,23,12,11,32,18,14,0,0,0,8,6,2
55124401,3554,1605,1949,3380,1509,1871,46,22,24,62,30,32,0,0,0,15,9,6
55124402,50,24,26,48,22,26,2,2,0,2,2,0,0,0,0,0,0,0
55124403,53,25,28,52,24,28,0,0,0,0,0,0,0,0,0,0,0,0
55124405,2439,1146,1293,2293,1069,1224,33,14,19,65,34,31,1,0,1,13,8,5
55124406,3062,1472,1590,2950,1409,1541,22,9,13,29,16,13,0,0,0,14,10,4
55124407,1682,832,850,1554,743,811,18,6,12,33,20,13,0,0,0,12,7,5
55124408,1532,737,795,1424,670,754,27,16,11,40,27,13,0,0,0,12,7,5
55124409,613,312,301,596,303,293,9,3,6,10,4,6,0,0,0,5,4,1
55124411,478,237,241,456,222,234,1,1,0,4,3,1,0,0,0,2,2,0
55124412,799,367,432,769,351,418,9,4,5,17,7,10,0,0,0,2,1,1
55124413,865,433,432,835,414,421,7,5,2,14,10,4,0,0,0,1,1,0
55125201,908,463,445,860,437,423,10,4,6,15,7,8,0,0,0,6,4,2
55125202,141,71,70,112,61,51,10,6,4,11,7,4,0,0,0,5,1,4
55125203,765,364,401,721,340,381,7,5,2,9,6,3,0,0,0,6,3,3
55125204,225,125,100,201,108,93,5,4,1,8,7,1,0,0,0,0,0,0
55125205,176,86,90,175,86,89,1,0,1,1,0,1,0,0,0,0,0,0
55125206,1147,559,588,1095,531,564,12,9,3,16,13,3,0,0,0,2,1,1
55125207,1768,865,903,1714,832,882,19,12,7,23,14,9,0,0,0,5,4,1
55125208,237,119,118,235,118,117,2,1,1,2,1,1,0,0,0,0,0,0
55125209,81,40,41,81,40,41,0,0,0,0,0,0,0,0,0,0,0,0
55125210,928,448,480,896,434,462,10,5,5,19,10,9,0,0,0,2,0,2
55126101,188,93,95,187,93,94,0,0,0,0,0,0,0,0,0,0,0,0
55126102,40,17,23,40,17,23,0,0,0,0,0,0,0,0,0,0,0,0
55127901,12172,5716,6456,11569,5399,6170,140,69,71,191,101,90,1,0,1,49,30,19
55128701,155,75,80,151,72,79,0,0,0,0,0,0,0,0,0,0,0,0
55128702,1864,903,961,1850,897,953,9,3,6,10,4,6,0,0,0,1,0,1
55128703,2358,1139,1219,2259,1082,1177,28,15,13,33,20,13,0,0,0,6,4,2
55128704,678,340,338,666,333,333,3,1,2,7,4,3,0,0,0,1,0,1
55128706,5665,2779,2886,5467,2679,2788,65,25,40,94,42,52,0,0,0,15,11,4
55128707,87,34,53,85,34,51,1,0,1,1,0,1,0,0,0,0,0,0
55128708,1353,646,707,1265,605,660,29,13,16,37,16,21,0,0,0,8,3,5
55128709,91,44,47,88,42,46,0,0,0,1,0,1,0,0,0,1,1,0
55128710,10556,5078,5478,10036,4803,5233,166,95,71,218,128,90,0,0,0,24,11,13
55128711,403,236,167,185,103,82,16,14,2,58,45,13,0,0,0,34,14,20
55128712,944,464,480,890,430,460,2,1,1,5,3,2,0,0,0,2,0,2
55128714,2112,1041,1071,2047,1001,1046,23,14,9,28,19,9,0,0,0,10,6,4
55129502,1831,861,970,1739,813,926,20,10,10,27,16,11,0,0,0,1,0,1
55129503,227,117,110,207,105,102,1,0,1,4,2,2,0,0,0,2,0,2
55129504,2427,1217,1210,1980,968,1012,57,27,30,83,49,34,0,0,0,5,1,4
55129505,54,27,27,54,27,27,0,0,0,0,0,0,0,0,0,0,0,0
55129506,520,266,254,483,243,240,4,4,0,8,7,1,0,0,0,2,2,0
55129507,3431,1632,1799,3160,1488,1672,46,20,26,56,29,27,0,0,0,9,6,3
55129508,499,254,245,393,186,207,35,18,17,45,26,19,0,0,0,3,2,1
55129509,883,444,439,719,360,359,30,13,17,38,18,20,0,0,0,6,4,2
55129510,1232,623,609,932,465,467,88,52,36,103,64,39,0,0,0,15,6,9
55130901,33,20,13,30,17,13,0,0,0,1,1,0,0,0,0,0,0,0
55130902,2638,1272,1366,2468,1175,1293,24,15,9,30,20,10,1,1,0,4,3,1
55130904,1404,694,710,1334,652,682,7,4,3,19,11,8,0,0,0,3,1,2
55130905,77,45,32,41,22,19,0,0,0,0,0,0,0,0,0,0,0,0
55130906,380,187,193,373,181,192,2,2,0,2,2,0,0,0,0,0,0,0
55130907,1142,558,584,1076,522,554,12,6,6,19,12,7,0,0,0,4,1,3
55131701,3490,1736,1754,3237,1592,1645,52,28,24,71,40,31,0,0,0,12,7,5
55131702,123,84,39,87,50,37,0,0,0,0,0,0,0,0,0,0,0,0
55132501,330,172,158,287,148,139,0,0,0,1,1,0,0,0,0,1,0,1
55132502,2272,1103,1169,2174,1043,1131,16,5,11,23,9,14,0,0,0,3,2,1
55133301,87,46,41,86,46,40,0,0,0,0,0,0,0,0,0,0,0,0
55133302,243,123,120,237,117,120,1,1,0,1,1,0,0,0,0,0,0,0
55133303,114,53,61,114,53,61,0,0,0,0,0,0,0,0,0,0,0,0
55134101,144,70,74,144,70,74,0,0,0,0,0,0,0,0,0,0,0,0
55134102,45,27,18,45,27,18,0,0,0,0,0,0,0,0,0,0,0,0
55134103,85,45,40,85,45,40,0,0,0,0,0,0,0,0,0,0,0,0
55135001,573,311,262,555,303,252,6,2,4,12,5,7,0,0,0,1,1,0
55135002,80,43,37,80,43,37,0,0,0,0,0,0,0,0,0,0,0,0
55136801,2096,1021,1075,1885,914,971,81,42,39,105,55,50,0,0,0,17,10,7
55136802,4126,2029,2097,4051,1988,2063,28,13,15,37,20,17,0,0,0,6,5,1
55137601,1915,933,982,1854,902,952,13,4,9,21,6,15,0,0,0,4,1,3
55137602,82,44,38,79,42,37,0,0,0,1,1,0,0,0,0,0,0,0
55138401,646,326,320,645,325,320,1,1,0,1,1,0,0,0,0,0,0,0
55138404,44,20,24,44,20,24,0,0,0,0,0,0,0,0,0,0,0,0
55139201,272,138,134,270,137,133,1,0,1,2,1,1,0,0,0,0,0,0
55140601,1090,528,562,1064,515,549,3,0,3,5,2,3,0,0,0,1,0,1
55141401,225,110,115,221,109,112,3,1,2,4,1,3,0,0,0,0,0,0
55141403,28,14,14,28,14,14,0,0,0,0,0,0,0,0,0,0,0,0
55142201,607,307,300,598,303,295,4,1,3,7,2,5,0,0,0,0,0,0
55143101,920,449,471,901,439,462,7,3,4,13,7,6,0,0,0,3,2,1
55145701,485,239,246,468,230,238,6,4,2,8,5,3,0,0,0,1,0,1
55146501,61,28,33,61,28,33,0,0,0,0,0,0,0,0,0,0,0,0
55147302,34,15,19,34,15,19,0,0,0,0,0,0,0,0,0,0,0,0
55147303,126,61,65,125,61,64,1,0,1,1,0,1,0,0,0,0,0,0
55147305,35,20,15,34,20,14,0,0,0,0,0,0,0,0,0,0,0,0
55147308,62,28,34,62,28,34,0,0,0,0,0,0,0,0,0,0,0,0
55147310,23,14,9,23,14,9,0,0,0,0,0,0,0,0,0,0,0,0
55148102,28,15,13,27,14,13,0,0,0,0,0,0,0,0,0,0,0,0
55148103,142,69,73,142,69,73,0,0,0,0,0,0,0,0,0,0,0,0
55149001,271,132,139,271,132,139,0,0,0,0,0,0,0,0,0,0,0,0
55150301,37,16,21,36,16,20,1,0,1,1,0,1,0,0,0,0,0,0
55150302,116,58,58,116,58,58,0,0,0,0,0,0,0,0,0,0,0,0
55150303,80,30,50,79,30,49,0,0,0,0,0,0,0,0,0,0,0,0
55150304,50,23,27,49,23,26,0,0,0,0,0,0,0,0,0,0,0,0
55152001,268,134,134,266,133,133,1,0,1,2,1,1,0,0,0,0,0,0
55152003,32,17,15,31,17,14,0,0,0,0,0,0,0,0,0,0,0,0
55153801,204,120,84,162,89,73,3,1,2,8,6,2,0,0,0,2,1,1
55153802,125,62,63,121,59,62,1,1,0,2,1,1,0,0,0,0,0,0
55153803,58,31,27,55,29,26,0,0,0,0,0,0,0,0,0,0,0,0
55154601,77,40,37,77,40,37,0,0,0,0,0,0,0,0,0,0,0,0
55155401,92,39,53,90,38,52,1,0,1,2,1,1,0,0,0,0,0,0
55155402,238,124,114,236,124,112,0,0,0,1,0,1,0,0,0,0,0,0
55156201,56,30,26,56,30,26,0,0,0,0,0,0,0,0,0,0,0,0
55156202,41,24,17,41,24,17,0,0,0,0,0,0,0,0,0,0,0,0
55156203,479,296,183,462,288,174,6,3,3,12,5,7,0,0,0,0,0,0
55156204,40,22,18,40,22,18,0,0,0,0,0,0,0,0,0,0,0,0
55156205,49,23,26,47,22,25,0,0,0,0,0,0,0,0,0,0,0,0
55157101,108,57,51,106,56,50,0,0,0,2,1,1,0,0,0,0,0,0
55158901,158,82,76,155,79,76,2,2,0,2,2,0,0,0,0,0,0,0
55159701,160,79,81,159,79,80,0,0,0,1,0,1,0,0,0,0,0,0
55160101,265,129,136,265,129,136,0,0,0,0,0,0,0,0,0,0,0,0
55161901,44,21,23,44,21,23,0,0,0,0,0,0,0,0,0,0,0,0
55161902,274,132,142,271,131,140,0,0,0,0,0,0,0,0,0,0,0,0
55162701,60,32,28,58,31,27,0,0,0,2,1,1,0,0,0,0,0,0
55162702,154,86,68,147,82,65,1,0,1,5,3,2,0,0,0,0,0,0
55162703,29,13,16,28,12,16,0,0,0,1,1,0,0,0,0,0,0,0
55162704,48,19,29,48,19,29,0,0,0,0,0,0,0,0,0,0,0,0
55163501,26,11,15,26,11,15,0,0,0,0,0,0,0,0,0,0,0,0
55163502,28,14,14,28,14,14,0,0,0,0,0,0,0,0,0,0,0,0
55163503,94,51,43,94,51,43,0,0,0,0,0,0,0,0,0,0,0,0
55163504,63,33,30,62,32,30,1,1,0,1,1,0,0,0,0,0,0,0
55163505,49,27,22,49,27,22,0,0,0,0,0,0,0,0,0,0,0,0
55164301,45,23,22,45,23,22,0,0,0,0,0,0,0,0,0,0,0,0
55164302,100,47,53,100,47,53,0,0,0,0,0,0,0,0,0,0,0,0
55164303,294,148,146,289,144,145,0,0,0,0,0,0,0,0,0,0,0,0
55164304,43,23,20,43,23,20,0,0,0,0,0,0,0,0,0,0,0,0
55165101,364,181,183,355,176,179,3,1,2,4,2,2,0,0,0,0,0,0
55166001,54,26,28,54,26,28,0,0,0,0,0,0,0,0,0,0,0,0
55166002,109,53,56,109,53,56,0,0,0,0,0,0,0,0,0,0,0,0
55166003,87,41,46,87,41,46,0,0,0,0,0,0,0,0,0,0,0,0
55166004,1002,488,514,976,471,505,10,5,5,11,6,5,0,0,0,6,4,2
55166006,62,32,30,62,32,30,0,0,0,0,0,0,0,0,0,0,0,0
55166007,40,18,22,40,18,22,0,0,0,0,0,0,0,0,0,0,0,0
55167802,90,47,43,89,46,43,1,1,0,1,1,0,0,0,0,0,0,0
55167803,476,248,228,451,225,226,3,2,1,3,2,1,0,0,0,1,1,0
55167805,25,12,13,25,12,13,0,0,0,0,0,0,0,0,0,0,0,0
55167806,38,20,18,34,17,17,0,0,0,3,2,1,0,0,0,0,0,0
55168601,126,60,66,124,59,65,1,0,1,2,1,1,0,0,0,0,0,0
55169401,316,171,145,315,170,145,1,1,0,1,1,0,0,0,0,0,0,0
55170801,83,42,41,82,42,40,0,0,0,1,0,1,0,0,0,0,0,0
55171601,66,35,31,66,35,31,0,0,0,0,0,0,0,0,0,0,0,0
55171602,70,39,31,70,39,31,0,0,0,0,0,0,0,0,0,0,0,0
55171604,1096,548,548,1075,535,540,6,4,2,9,7,2,0,0,0,0,0,0
55172401,394,214,180,391,213,178,0,0,0,0,0,0,0,0,0,0,0,0
55173201,120,59,61,120,59,61,0,0,0,0,0,0,0,0,0,0,0,0
55173202,437,225,212,436,225,211,0,0,0,0,0,0,0,0,0,0,0,0
